PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,Position,7
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,DateCreated,2023-02-10T08:43:20-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL11,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,ItemOrder,4
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,Score,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,Position,8
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,DateCreated,2023-02-10T08:43:28-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL10,NumberFormatting,xxxx.x
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,InstrumentOrder,1
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,InstrumentSection,1
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,ItemOrder,1
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,Response,1
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,Position,1
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,DateCreated,2023-02-10T09:27:25-0600
567,3600B6D5-CF1B-4F54-B420-5DB47A1D3F7A,2124F1ED-8695-4DB1-8ACD-DFCFD83CFE35,MEP RT 21023 10,Mullen Expressive Prompted,Mullen_ExpP_Title,NumberFormatting,xxxx.x
